instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
6807,2011-12-11,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47,52
6808,2011-12-11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19
6809,2011-12-11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5
6810,2011-12-11,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6,6
6811,2011-12-11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10
6812,2011-12-11,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0.0,1,30,31
6813,2011-12-11,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,4,68,72
6814,2011-12-11,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107
6815,2011-12-11,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0.0,30,164,194
6816,2011-12-11,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0.0,31,166,197
6817,2011-12-11,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0.0,42,246,288
6818,2011-12-11,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0.0,44,224,268
6819,2011-12-11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242
6820,2011-12-11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266
6821,2011-12-11,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206
6822,2011-12-11,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0.0,13,150,163
6823,2011-12-11,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,151,163
6824,2011-12-11,4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,98,105
6825,2011-12-11,4,0,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62,72
6826,2011-12-11,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63
6827,2011-12-11,4,0,12,22,0,0,0,1,0.22,0.2727,0.55,0.0,7,36,43
6828,2011-12-11,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0.0,4,31,35
6829,2011-12-12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20
6830,2011-12-12,4,0,12,1,0,1,1,1,0.2,0.2576,0.69,0.0,0,9,9
6831,2011-12-12,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,4,4
6832,2011-12-12,4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0.0,0,2,2
6833,2011-12-12,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,0,3,3
6834,2011-12-12,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0.0,0,21,21
6835,2011-12-12,4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63,64
6836,2011-12-12,4,0,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231,235
6837,2011-12-12,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385
6838,2011-12-12,4,0,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208,220
6839,2011-12-12,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105
6840,2011-12-12,4,0,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100,115
6841,2011-12-12,4,0,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,138,145
6842,2011-12-12,4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166
6843,2011-12-12,4,0,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,16,95,111
6844,2011-12-12,4,0,12,15,0,1,1,2,0.32,0.3333,0.57,0.1045,8,124,132
6845,2011-12-12,4,0,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,5,209,214
6846,2011-12-12,4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0.0,7,352,359
6847,2011-12-12,4,0,12,18,0,1,1,1,0.3,0.3182,0.56,0.0896,8,349,357
6848,2011-12-12,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,9,232,241
6849,2011-12-12,4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157,165
6850,2011-12-12,4,0,12,21,0,1,1,1,0.26,0.303,0.81,0.0,2,119,121
6851,2011-12-12,4,0,12,22,0,1,1,1,0.26,0.303,0.7,0.0,0,71,71
6852,2011-12-12,4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0.0,3,42,45
6853,2011-12-13,4,0,12,0,0,2,1,1,0.22,0.2727,0.8,0.0,1,16,17
6854,2011-12-13,4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4
6855,2011-12-13,4,0,12,3,0,2,1,1,0.18,0.2424,0.8,0.0,0,3,3
6856,2011-12-13,4,0,12,4,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4
6857,2011-12-13,4,0,12,5,0,2,1,1,0.18,0.2424,0.86,0.0,0,20,20
6858,2011-12-13,4,0,12,6,0,2,1,1,0.2,0.2576,0.8,0.0,0,92,92
6859,2011-12-13,4,0,12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221,223
6860,2011-12-13,4,0,12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,9,391,400
6861,2011-12-13,4,0,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223,233
6862,2011-12-13,4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,3,99,102
6863,2011-12-13,4,0,12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115,124
6864,2011-12-13,4,0,12,12,0,2,1,1,0.36,0.3333,0.43,0.3582,20,147,167
6865,2011-12-13,4,0,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120,127
6866,2011-12-13,4,0,12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,18,116,134
6867,2011-12-13,4,0,12,15,0,2,1,1,0.4,0.4091,0.35,0.2537,7,144,151
6868,2011-12-13,4,0,12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194,207
6869,2011-12-13,4,0,12,17,0,2,1,1,0.36,0.3485,0.4,0.194,17,381,398
6870,2011-12-13,4,0,12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,12,370,382
6871,2011-12-13,4,0,12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,5,262,267
6872,2011-12-13,4,0,12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154,161
6873,2011-12-13,4,0,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,5,134,139
6874,2011-12-13,4,0,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,5,102,107
6875,2011-12-13,4,0,12,23,0,2,1,1,0.26,0.303,0.7,0.0,4,55,59
6876,2011-12-14,4,0,12,0,0,3,1,1,0.26,0.303,0.75,0.0,0,22,22
6877,2011-12-14,4,0,12,1,0,3,1,1,0.26,0.303,0.75,0.0,0,8,8
6878,2011-12-14,4,0,12,2,0,3,1,1,0.26,0.303,0.75,0.0,0,2,2
6879,2011-12-14,4,0,12,3,0,3,1,1,0.28,0.3182,0.65,0.0,0,3,3
6880,2011-12-14,4,0,12,4,0,3,1,1,0.26,0.303,0.75,0.0,0,4,4
6881,2011-12-14,4,0,12,5,0,3,1,2,0.26,0.303,0.81,0.0,0,26,26
6882,2011-12-14,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,0,87,87
6883,2011-12-14,4,0,12,7,0,3,1,1,0.28,0.3182,0.75,0.0,4,243,247
6884,2011-12-14,4,0,12,8,0,3,1,2,0.26,0.303,0.87,0.0,9,458,467
6885,2011-12-14,4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,9,230,239
6886,2011-12-14,4,0,12,10,0,3,1,2,0.32,0.3485,0.57,0.0,9,133,142
6887,2011-12-14,4,0,12,11,0,3,1,2,0.34,0.3636,0.55,0.0,12,103,115
6888,2011-12-14,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,6,138,144
6889,2011-12-14,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,14,119,133
6890,2011-12-14,4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,17,134,151
6891,2011-12-14,4,0,12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,24,143,167
6892,2011-12-14,4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,12,233,245
6893,2011-12-14,4,0,12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,19,377,396
6894,2011-12-14,4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,11,379,390
6895,2011-12-14,4,0,12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,9,259,268
6896,2011-12-14,4,0,12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,6,169,175
6897,2011-12-14,4,0,12,21,0,3,1,2,0.34,0.3333,0.66,0.1642,9,145,154
6898,2011-12-14,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,104
6899,2011-12-14,4,0,12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,3,48,51
6900,2011-12-15,4,0,12,0,0,4,1,1,0.32,0.3182,0.7,0.1642,5,45,50
6901,2011-12-15,4,0,12,1,0,4,1,2,0.32,0.3182,0.7,0.1642,5,15,20
6902,2011-12-15,4,0,12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,2,5,7
6903,2011-12-15,4,0,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,1,2,3
6904,2011-12-15,4,0,12,4,0,4,1,2,0.32,0.303,0.7,0.2239,0,6,6
6905,2011-12-15,4,0,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,0,24,24
6906,2011-12-15,4,0,12,6,0,4,1,1,0.32,0.3182,0.66,0.194,2,90,92
6907,2011-12-15,4,0,12,7,0,4,1,1,0.32,0.3182,0.7,0.194,6,252,258
6908,2011-12-15,4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8,449,457
6909,2011-12-15,4,0,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,6,274,280
6910,2011-12-15,4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4,105,109
6911,2011-12-15,4,0,12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,9,126,135
6912,2011-12-15,4,0,12,12,0,4,1,2,0.46,0.4545,0.59,0.4925,17,140,157
6913,2011-12-15,4,0,12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,14,150,164
6914,2011-12-15,4,0,12,14,0,4,1,2,0.52,0.5,0.52,0.3284,8,124,132
6915,2011-12-15,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,6,76,82
6916,2011-12-15,4,0,12,16,0,4,1,3,0.46,0.4545,0.72,0.1642,7,124,131
6917,2011-12-15,4,0,12,17,0,4,1,2,0.52,0.5,0.59,0.2836,14,310,324
6918,2011-12-15,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363,377
6919,2011-12-15,4,0,12,19,0,4,1,2,0.52,0.5,0.59,0.2836,13,274,287
6920,2011-12-15,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284,12,209,221
6921,2011-12-15,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10,145,155
6922,2011-12-15,4,0,12,22,0,4,1,1,0.52,0.5,0.63,0.3284,8,116,124
6923,2011-12-15,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,10,104,114
6924,2011-12-16,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12,60,72
6925,2011-12-16,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3,28,31
6926,2011-12-16,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,0,23,23
6927,2011-12-16,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,1,4,5
6928,2011-12-16,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0,26,26
6929,2011-12-16,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80,82
6930,2011-12-16,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226,231
6931,2011-12-16,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10,449,459
6932,2011-12-16,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8,235,243
6933,2011-12-16,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122,132
6934,2011-12-16,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,144
6935,2011-12-16,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,10,163,173
6936,2011-12-16,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,12,125,137
6937,2011-12-16,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128
6938,2011-12-16,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,153
6939,2011-12-16,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,224
6940,2011-12-16,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,13,352,365
6941,2011-12-16,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,10,285,295
6942,2011-12-16,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203,214
6943,2011-12-16,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,6,146,152
6944,2011-12-16,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7,95,102
6945,2011-12-16,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,106
6946,2011-12-16,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71,75
6947,2011-12-17,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,3,59,62
6948,2011-12-17,4,0,12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,4,39,43
6949,2011-12-17,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,11,47,58
6950,2011-12-17,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194,4,22,26
6951,2011-12-17,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,0,9,9
6952,2011-12-17,4,0,12,5,0,6,0,2,0.26,0.2576,0.6,0.194,2,7,9
6953,2011-12-17,4,0,12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,0,17,17
6954,2011-12-17,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20,20
6955,2011-12-17,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,4,55,59
6956,2011-12-17,4,0,12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,5,95,100
6957,2011-12-17,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10,171,181
6958,2011-12-17,4,0,12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,21,188,209
6959,2011-12-17,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28,216,244
6960,2011-12-17,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32,204,236
6961,2011-12-17,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,30,207,237
6962,2011-12-17,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,33,195,228
6963,2011-12-17,4,0,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,30,192,222
6964,2011-12-17,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12,153,165
6965,2011-12-17,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7,150,157
6966,2011-12-17,4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11,95,106
6967,2011-12-17,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99,106
6968,2011-12-17,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88,96
6969,2011-12-17,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,7,73,80
6970,2011-12-17,4,0,12,23,0,6,0,1,0.2,0.2273,0.75,0.0,6,63,69
6971,2011-12-18,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7,64,71
6972,2011-12-18,4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,3,43,46
6973,2011-12-18,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,2,39,41
6974,2011-12-18,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,2,16,18
6975,2011-12-18,4,0,12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,0,1,1
6976,2011-12-18,4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,1,4,5
6977,2011-12-18,4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0,3,3
6978,2011-12-18,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11,12
6979,2011-12-18,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0.0,1,31,32
6980,2011-12-18,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6,75,81
6981,2011-12-18,4,0,12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,7,122,129
6982,2011-12-18,4,0,12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,20,168,188
6983,2011-12-18,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26,202,228
6984,2011-12-18,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18,210,228
6985,2011-12-18,4,0,12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,19,200,219
6986,2011-12-18,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184,207
6987,2011-12-18,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207,234
6988,2011-12-18,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,10,126,136
6989,2011-12-18,4,0,12,18,0,0,0,1,0.28,0.2727,0.45,0.194,15,123,138
6990,2011-12-18,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135
6991,2011-12-18,4,0,12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10,94,104
6992,2011-12-18,4,0,12,21,0,0,0,1,0.22,0.2727,0.64,0.0,9,80,89
6993,2011-12-18,4,0,12,22,0,0,0,1,0.22,0.2273,0.75,0.194,2,47,49
6994,2011-12-18,4,0,12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,6,31,37
6995,2011-12-19,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17
6996,2011-12-19,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11
6997,2011-12-19,4,0,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0,3,3
6998,2011-12-19,4,0,12,3,0,1,1,1,0.16,0.197,0.86,0.0896,0,3,3
6999,2011-12-19,4,0,12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0,4,4
7000,2011-12-19,4,0,12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0,21,21
7001,2011-12-19,4,0,12,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,68,68
7002,2011-12-19,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4,187,191
7003,2011-12-19,4,0,12,8,0,1,1,1,0.2,0.197,0.75,0.194,8,389,397
7004,2011-12-19,4,0,12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17,166,183
7005,2011-12-19,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,12,96,108
7006,2011-12-19,4,0,12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22,105,127
7007,2011-12-19,4,0,12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13,128,141
7008,2011-12-19,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284,15,127,142
7009,2011-12-19,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137
7010,2011-12-19,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135,159
7011,2011-12-19,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19,189,208
7012,2011-12-19,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,16,362,378
7013,2011-12-19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11,343,354
7014,2011-12-19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251
7015,2011-12-19,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206
7016,2011-12-19,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127
7017,2011-12-19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107
7018,2011-12-19,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60
7019,2011-12-20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21
7020,2011-12-20,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0.0,0,6,6
7021,2011-12-20,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0.0,1,10,11
7022,2011-12-20,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4
7023,2011-12-20,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0.0,0,15,15
7024,2011-12-20,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0.0,1,71,72
7025,2011-12-20,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0.0,7,261,268
7026,2011-12-20,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432
7027,2011-12-20,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0.0,14,245,259
7028,2011-12-20,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20,109,129
7029,2011-12-20,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129
7030,2011-12-20,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175
7031,2011-12-20,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181
7032,2011-12-20,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138
7033,2011-12-20,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0.0,15,139,154
7034,2011-12-20,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0.0,20,218,238
7035,2011-12-20,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431
7036,2011-12-20,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385,411
7037,2011-12-20,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0.0,6,218,224
7038,2011-12-20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0.0,3,144,147
7039,2011-12-20,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143
7040,2011-12-20,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0.0,3,104,107
7041,2011-12-20,4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0.0,13,40,53
7042,2011-12-21,1,0,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18,25
7043,2011-12-21,1,0,12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10,11
7044,2011-12-21,1,0,12,2,0,3,1,2,0.36,0.3788,0.71,0.0,0,4,4
7045,2011-12-21,1,0,12,3,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2
7046,2011-12-21,1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0.0,0,2,2
7047,2011-12-21,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28
7048,2011-12-21,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0.0,1,75,76
7049,2011-12-21,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229
7050,2011-12-21,1,0,12,8,0,3,1,3,0.36,0.3788,0.93,0.0,12,393,405
7051,2011-12-21,1,0,12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234
7052,2011-12-21,1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89
7053,2011-12-21,1,0,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56
7054,2011-12-21,1,0,12,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3,58,61
7055,2011-12-21,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58
7056,2011-12-21,1,0,12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11,40,51
7057,2011-12-21,1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61
7058,2011-12-21,1,0,12,16,0,3,1,3,0.44,0.4394,1.0,0.3284,6,95,101
7059,2011-12-21,1,0,12,17,0,3,1,3,0.44,0.4394,1.0,0.3284,3,226,229
7060,2011-12-21,1,0,12,18,0,3,1,2,0.44,0.4394,1.0,0.2985,2,278,280
7061,2011-12-21,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209
7062,2011-12-21,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167
7063,2011-12-21,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123
7064,2011-12-21,1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
7065,2011-12-21,1,0,12,23,0,3,1,1,0.5,0.4848,0.88,0.194,0,54,54
7066,2011-12-22,1,0,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27
7067,2011-12-22,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15
7068,2011-12-22,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11
7069,2011-12-22,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6
7070,2011-12-22,1,0,12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3
7071,2011-12-22,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0.0,1,15,16
7072,2011-12-22,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0.0,1,63,64
7073,2011-12-22,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186
7074,2011-12-22,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0.0,10,333,343
7075,2011-12-22,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228
7076,2011-12-22,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
7077,2011-12-22,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0.0,10,135,145
7078,2011-12-22,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0.0,22,180,202
7079,2011-12-22,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0.0,21,167,188
7080,2011-12-22,1,0,12,14,0,4,1,2,0.46,0.4545,0.63,0.0,23,136,159
7081,2011-12-22,1,0,12,15,0,4,1,2,0.48,0.4697,0.59,0.0,28,186,214
7082,2011-12-22,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0.0,30,226,256
7083,2011-12-22,1,0,12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356
7084,2011-12-22,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288
7085,2011-12-22,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0.0,12,130,142
7086,2011-12-22,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0.0,0,33,33
7087,2011-12-22,1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0.0,2,15,17
